ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
516160.SH,南方中证新能源ETF,新能源ETF南方,南方中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,20210122,2021-02-04,L,SH,南方基金,中国农业银行股份有限公司,0.15,纯境内
516170.OF,平安中证细分食品饮料产业主题ETF,平安中证细分食品饮料产业主题ETF,平安中证细分食品饮料产业主题交易型开放式指数证券投资基金,000815.CSI,中证细分食品饮料产业主题指数,,,P,SH,平安基金,南京银行股份有限公司,,纯境内
516170.SH,平安中证细分食品饮料产业主题ETF,平安中证细分食品饮料产业主题ETF,平安中证细分食品饮料产业主题交易型开放式指数证券投资基金,000815.CSI,中证细分食品饮料产业主题指数,,,P,SH,平安基金,南京银行股份有限公司,,纯境内
516180.OF,平安中证光伏产业ETF,平安中证光伏产业ETF,平安中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210209,2021-03-03,L,SH,平安基金,中信证券股份有限公司,,纯境内
516180.SH,平安中证光伏产业ETF,光伏ETF平安,平安中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210209,2021-03-03,L,SH,平安基金,中信证券股份有限公司,0.5,纯境内
516190.OF,华夏中证文娱传媒ETF,华夏中证文娱传媒ETF,华夏中证文娱传媒交易型开放式指数证券投资基金,H30365.CSI,中证文娱传媒指数,20210909,2021-09-17,L,SH,华夏基金,中国银行股份有限公司,,纯境内
516190.SH,华夏中证文娱传媒ETF,传媒ETF华夏,华夏中证文娱传媒交易型开放式指数证券投资基金,H30365.CSI,中证文娱传媒指数,20210909,2021-09-17,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
516200.OF,华安中证全指证券公司ETF,华安中证全指证券公司ETF,华安中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20210309,2021-03-22,L,SH,华安基金,中国建设银行股份有限公司,,纯境内
516200.SH,华安中证全指证券公司ETF,证券ETF华安,华安中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20210309,2021-03-22,L,SH,华安基金,中国建设银行股份有限公司,0.5,纯境内
516210.OF,华安中证银行ETF,华安中证银行ETF,华安中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210903,2021-09-24,L,SH,华安基金,中国银行股份有限公司,,纯境内
516210.SH,华安中证银行ETF,银行ETF华安,华安中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210903,2021-09-24,L,SH,华安基金,中国银行股份有限公司,0.5,纯境内
516220.OF,国泰中证细分化工产业主题ETF,国泰中证细分化工产业主题ETF,国泰中证细分化工产业主题交易型开放式指数证券投资基金,000813.CSI,中证细分化工产业主题指数,20210302,2021-03-10,L,SH,国泰基金,中信建投证券股份有限公司,,纯境内
516220.SH,国泰中证细分化工产业主题ETF,化工ETF国泰,国泰中证细分化工产业主题交易型开放式指数证券投资基金,000813.CSI,中证细分化工产业主题指数,20210302,2021-03-10,L,SH,国泰基金,中信建投证券股份有限公司,0.5,纯境内
516230.OF,招商中证光伏产业ETF,招商中证光伏产业ETF,招商中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20260123,2026-02-03,L,SH,招商基金,交通银行股份有限公司,,纯境内
516230.SH,招商中证光伏产业ETF,光伏ETF招商,招商中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20260123,2026-02-03,L,SH,招商基金,交通银行股份有限公司,0.5,纯境内
516250.OF,富国中证工程机械主题ETF,富国中证工程机械主题ETF,富国中证工程机械主题交易型开放式指数证券投资基金,931752.CSI,中证工程机械主题指数,20251210,2025-12-22,L,SH,富国基金,国信证券股份有限公司,,纯境内
516250.SH,富国中证工程机械主题ETF,工程机械ETF富国,富国中证工程机械主题交易型开放式指数证券投资基金,931752.CSI,中证工程机械主题指数,20251210,2025-12-22,L,SH,富国基金,国信证券股份有限公司,0.5,纯境内
516260.OF,华夏中证物联网主题ETF,华夏中证物联网主题ETF,华夏中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210722,2021-08-02,L,SH,华夏基金,中国建设银行股份有限公司,,纯境内
516260.SH,华夏中证物联网主题ETF,物联网ETF华夏,华夏中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210722,2021-08-02,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
516270.OF,华安中证内地新能源主题ETF,华安中证内地新能源主题ETF,华安中证内地新能源主题交易型开放式指数证券投资基金,000941.CSI,中证内地新能源主题指数,20210709,2021-07-23,L,SH,华安基金,中国银行股份有限公司,,纯境内
516270.SH,华安中证内地新能源主题ETF,新能源ETF华安,华安中证内地新能源主题交易型开放式指数证券投资基金,000941.CSI,中证内地新能源主题指数,20210709,2021-07-23,L,SH,华安基金,中国银行股份有限公司,0.5,纯境内
516290.OF,汇添富中证光伏产业ETF,汇添富中证光伏产业ETF,汇添富中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210809,2021-08-23,L,SH,汇添富基金,中国建设银行股份有限公司,,纯境内
516290.SH,汇添富中证光伏产业ETF,光伏ETF汇添富,汇添富中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210809,2021-08-23,L,SH,汇添富基金,中国建设银行股份有限公司,0.15,纯境内
516300.OF,中证1000,中证1000,华泰柏瑞中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20210315,2021-03-24,L,SH,华泰柏瑞基金,招商证券股份有限公司,,纯境内
516300.SH,华泰柏瑞中证1000ETF,中证1000ETF华泰柏瑞,华泰柏瑞中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20210315,2021-03-24,L,SH,华泰柏瑞基金,招商证券股份有限公司,0.5,纯境内
516310.OF,易方达中证银行ETF,易方达中证银行ETF,易方达中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210520,2021-05-28,L,SH,易方达基金,中国建设银行股份有限公司,,纯境内
516310.SH,易方达中证银行ETF,银行ETF易方达,易方达中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210520,2021-05-28,L,SH,易方达基金,中国建设银行股份有限公司,0.15,纯境内
516320.OF,华夏中证装备产业ETF,华夏中证装备产业ETF,华夏中证装备产业交易型开放式指数证券投资基金,H11054.CSI,中证装备产业指数,20210527,2021-06-08,L,SH,华夏基金,中国银行股份有限公司,,纯境内
516320.SH,华夏中证装备产业ETF,高端装备ETF华夏,华夏中证装备产业交易型开放式指数证券投资基金,H11054.CSI,中证装备产业指数,20210527,2021-06-08,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
516330.OF,物联网,物联网,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210331,2021-04-09,L,SH,华泰柏瑞基金,上海浦东发展银行股份有限公司,,纯境内
516330.SH,华泰柏瑞中证物联网主题ETF,物联网ETF华泰柏瑞,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210331,2021-04-09,L,SH,华泰柏瑞基金,上海浦东发展银行股份有限公司,0.5,纯境内
516350.OF,易方达中证芯片产业ETF,易方达中证芯片产业ETF,易方达中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20211215,2021-12-23,L,SH,易方达基金,中国银行股份有限公司,,纯境内
516350.SH,易方达中证芯片产业ETF,芯片ETF易方达,易方达中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20211215,2021-12-23,L,SH,易方达基金,中国银行股份有限公司,0.15,纯境内
516360.OF,华宝新材料ETF,华宝新材料ETF,华宝中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210430,2021-05-13,L,SH,华宝基金,中国工商银行股份有限公司,,纯境内
516360.SH,华宝新材料ETF,新材料ETF华宝,华宝中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210430,2021-05-13,L,SH,华宝基金,中国工商银行股份有限公司,0.5,纯境内
516370.SH,汇添富中证全指电力公用事业ETF,汇添富中证全指电力公用事业ETF,汇添富中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260325,,P,SH,汇添富基金,国信证券股份有限公司,,纯境内
516380.OF,华宝智能电动汽车ETF,华宝智能电动汽车ETF,华宝中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210604,2021-06-18,L,SH,华宝基金,中国建设银行股份有限公司,,纯境内
516380.SH,华宝智能电动汽车ETF,智能电动车ETF华宝,华宝中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210604,2021-06-18,L,SH,华宝基金,中国建设银行股份有限公司,0.5,纯境内
516390.OF,汇添富中证新能源汽车产业ETF,汇添富中证新能源汽车产业ETF,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,930997.CSI,中证新能源汽车产业指数,20210603,2021-06-18,L,SH,汇添富基金,中国工商银行股份有限公司,,纯境内
516390.SH,汇添富中证新能源汽车产业ETF,新能源车ETF汇添富,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,930997.CSI,中证新能源汽车产业指数,20210603,2021-06-18,L,SH,汇添富基金,中国工商银行股份有限公司,0.15,纯境内
516400.OF,富国中证ESG120策略ETF,富国中证ESG120策略ETF,富国中证ESG120策略交易型开放式指数证券投资基金,931476.CSI,中证ESG120策略指数,20210616,2021-07-01,D,SH,富国基金,华夏银行股份有限公司,,纯境内
516400.SH,富国中证ESG120策略ETF,富国中证ESG120策略ETF,富国中证ESG120策略交易型开放式指数证券投资基金,931476.CSI,中证ESG120策略指数,20210616,2021-07-01,D,SH,富国基金,华夏银行股份有限公司,0.5,纯境内
516460.OF,鹏华中证800自由现金流ETF,鹏华中证800自由现金流ETF,鹏华中证800自由现金流交易型开放式指数证券投资基金,932368.CSI,中证800自由现金流指数,20250417,2025-04-28,L,SH,鹏华基金,交通银行股份有限公司,,纯境内
516460.SH,鹏华中证800自由现金流ETF,现金流ETF800鹏华,鹏华中证800自由现金流交易型开放式指数证券投资基金,932368.CSI,中证800自由现金流指数,20250417,2025-04-28,L,SH,鹏华基金,交通银行股份有限公司,0.5,纯境内
516480.OF,国联安新材料ETF,国联安新材料ETF,国联安中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210527,2021-06-11,D,SH,国联安基金,国泰海通证券股份有限公司,,纯境内
516480.SH,国联安新材料ETF,国联安新材料ETF,国联安中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210527,2021-06-11,D,SH,国联安基金,国泰海通证券股份有限公司,0.5,纯境内
516500.OF,华夏中证生物科技主题ETF,华夏中证生物科技主题ETF,华夏中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210304,2021-03-17,L,SH,华夏基金,中国建设银行股份有限公司,,纯境内
516500.SH,华夏中证生物科技主题ETF,生物科技ETF华夏,华夏中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210304,2021-03-17,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
516510.OF,易方达中证云计算与大数据主题ETF,易方达中证云计算与大数据主题ETF,易方达中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210329,2021-04-07,L,SH,易方达基金,招商银行股份有限公司,,纯境内
516510.SH,易方达中证云计算与大数据主题ETF,云计算ETF易方达,易方达中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210329,2021-04-07,L,SH,易方达基金,招商银行股份有限公司,0.15,纯境内
516520.OF,智能驾驶,智能驾驶,华泰柏瑞中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20210209,2021-03-01,L,SH,华泰柏瑞基金,申万宏源证券有限公司,,纯境内
516520.SH,华泰柏瑞中证智能汽车主题ETF,智能驾驶ETF华泰柏瑞,华泰柏瑞中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20210209,2021-03-01,L,SH,华泰柏瑞基金,申万宏源证券有限公司,0.5,纯境内
516530.OF,物流快递,物流快递,银华中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20220104,2022-01-17,L,SH,银华基金,招商银行股份有限公司,,纯境内
516530.SH,物流快递,物流ETF银华,银华中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20220104,2022-01-17,L,SH,银华基金,招商银行股份有限公司,0.5,纯境内
